Amount,Date,Client,Registrant,Purpose,To Subcontractor,Source,Record ID
893.69,12/31/10*,The Royal Embassy of Saudi Arabia (through Qorvis Communications),Patton Boggs LLP,Secretary Overtime,Qorvis Communications LLC,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108392
432.78,12/31/10*,The Royal Embassy of Saudi Arabia (through Qorvis Communications),Patton Boggs LLP,Other Staff Overtime,Qorvis Communications LLC,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108393
7.78,12/31/10*,Order of Malta,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108394
62.25,12/31/10*,Order of Malta,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108395
52052.00,12/31/10*,Order of Malta,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108396
437.56,12/31/10*,Order of Malta,Patton Boggs LLP,Client Travel - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108397
1834.25,12/31/10*,Order of Malta,Patton Boggs LLP,Client Travel - Other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108398
152.62,12/31/10*,Order of Malta,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108399
350.00,12/31/10*,Order of Malta,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108400
3.00,12/31/10*,Order of Malta,Patton Boggs LLP,Outside Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108401
5.00,12/31/10*,Order of Malta,Patton Boggs LLP,Facsimile Charges,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108402
69.55,12/31/10*,Order of Malta,Patton Boggs LLP,Miscellaneous Firm/Client Expense,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108403
53.14,12/31/10*,Order of Malta,Patton Boggs LLP,Postage,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108404
99.96,12/31/10*,Order of Malta,Patton Boggs LLP,Publications,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108405
487.00,12/31/10*,Order of Malta,Patton Boggs LLP,Recording/Serving Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108406
58.65,12/31/10*,Order of Malta,Patton Boggs LLP,Outside Research/FOIA Requests,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108407
260.01,12/31/10*,Order of Malta,Patton Boggs LLP,Westlaw Research,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108408
7.36,12/31/10*,Order of Malta,Patton Boggs LLP,PACER,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108409
1500.00,12/31/10*,Order of Malta,Patton Boggs LLP,Travel,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108410
2.12,12/31/10*,Order of Malta,Patton Boggs LLP,Library Research Time,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108411
88.83,12/31/10*,Order of Malta,Patton Boggs LLP,Secretary Overtime,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108412
235.06,12/31/10*,Order of Malta,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108413
97.26,12/31/10*,Order of Malta,Patton Boggs LLP,Paralegal Overtime,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108414
5.29,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108415
21.00,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108416
248.34,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108417
319.28,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Client Travel - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108418
6851.87,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Client Travel - Other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108419
320.18,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108420
425.77,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108421
305.00,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108422
3608.34,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Dues,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108423
8173.33,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Professional Fees - Outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108424
3.08,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Postage,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108425
1000.00,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Publications,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108426
31.80,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108427
15.16,12/31/10*,Government of the People's Republic of China,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108428
15.04,12/31/10*,The Government of Albania,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108429
9.75,12/31/10*,The Government of Albania,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108430
83.00,12/31/10*,The Government of Albania,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108431
566.25,12/31/10*,The Government of Albania,Patton Boggs LLP,Client Travel - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108432
18096.92,12/31/10*,The Government of Albania,Patton Boggs LLP,Client Travel - Other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108433
179.25,12/31/10*,The Government of Albania,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108434
305.00,12/31/10*,The Government of Albania,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108435
750.00,12/31/10*,The Government of Albania,Patton Boggs LLP,Miscellaneous Firm/Client Expense,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108436
84.80,12/31/10*,The Government of Albania,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108437
110.14,12/31/10*,The Government of Albania,Patton Boggs LLP,Outside Long Distance,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108438
9155.22,12/31/10*,The Government of Albania,Patton Boggs LLP,Travel,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108439
23.04,12/31/10*,The Government of Albania,Patton Boggs LLP,Secretary Overtime,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108440
16.78,12/31/10*,The Government of Albania,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108441
61.59,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108442
361.00,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108443
649.42,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108444
564.49,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Client Travel - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108445
14297.54,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Client Travel - Other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108446
273.78,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108447
754.68,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108448
305.00,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108449
352.17,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108450
0.40,12/31/10*,Embassy of Ecuador,Patton Boggs LLP,PACER,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108451
18.47,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108452
1.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108453
224.25,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108454
200.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108455
40.59,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108456
715.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108457
200000.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Professional Fees - Outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108458
5.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Facsimile Charges,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108459
219.30,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Lexis-Nexis/Library Research Time,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108460
45.13,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Miscellaneous Firm/Client Expense,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108461
105.39,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Cellular Telephone Charges,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108462
795.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Recording/Serving Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108463
1983.44,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Westlaw Research,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108464
16.16,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,PACER,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108465
2.88,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Secretary Overtime,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108466
134.81,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108467
69.00,12/31/10*,Federal Republic of Nigeria,Patton Boggs LLP,Paralegal Overtime,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108468
64.61,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108469
21.00,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108470
1205.00,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108471
338.73,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108472
423.71,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108473
305.00,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108474
3.58,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Postage,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108475
25.16,12/31/10*,Korea International Trade Association,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108476
40.59,12/31/10*,The Embassy of India,Patton Boggs LLP,Subscriptions,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108477
305.00,12/31/10*,The Embassy of India,Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108478
9.54,12/31/10*,The Embassy of India,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108479
1.00,12/31/10*,"The City of Heidelberg, Germany",Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108480
305.00,12/31/10*,"The City of Heidelberg, Germany",Patton Boggs LLP,Court Costs/Filing Fees,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108481
168.45,12/31/10*,China Chamber of Commerce for Importers & Exporters of Machinery and Electronic Products,Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108482
5.25,12/31/10*,China Chamber of Commerce for Importers & Exporters of Machinery and Electronic Products,Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108483
3333.33,12/31/10*,China Chamber of Commerce for Importers & Exporters of Machinery and Electronic Products,Patton Boggs LLP,Dues,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108484
73.33,12/31/10*,China Chamber of Commerce for Importers & Exporters of Machinery and Electronic Products,Patton Boggs LLP,Professional Fees - Outside,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108485
27.46,12/31/10*,China Chamber of Commerce for Importers & Exporters of Machinery and Electronic Products,Patton Boggs LLP,Courier,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108486
9.67,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108487
209.24,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Local Transportation,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108488
53.21,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Client Travel - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108489
510.91,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Client Travel - Other,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108490
1170.13,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Client Subsistence - Meals,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108491
305.00,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Dues,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108492
40.62,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Cellular Telephone Charges,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108493
1407.08,12/31/10*,Partido Accion Nacional (PAN),Patton Boggs LLP,Travel,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108494
2.43,12/31/10*,The Embassy of the Republic of Azerbaijan,Patton Boggs LLP,Long Distance Telephone,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108495
10.75,12/31/10*,The Embassy of the Republic of Azerbaijan,Patton Boggs LLP,Duplicating,,http://www.fara.gov/docs/2165-Supplemental-Statement-20110204-12.pdf,108496
