Amount,Date,Recipient,Registrant,Contributing Lobbyist or PAC,Source,Record ID
1000.00,2011-10-19,"NEXT CENTURY FUND, office: Sen. Richard Burr, agency: Leadership PAC; ",Patton Boggs LLP,Audrey Rothrock,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30057
500.00,2011-11-02,"Rep.  Eric Cantor, office: House, agency: Congress; ",Patton Boggs LLP,Audrey Rothrock,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30058
1000.00,2011-12-30,Patton Boggs PAC; ,Patton Boggs LLP,Audrey Rothrock,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30059
2400.00,2011-12-20,"Rep.  Jack Kingston, office: House, agency: Congress; ",Patton Boggs LLP,Anurag Varma,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30060
200.00,2011-12-12,"Sen.  Robert Menndez, office: Senate, agency: Congress; ",Patton Boggs LLP,Anurag Varma,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30061
500.00,2011-08-10,"Rep.  Ami Bera, office: House, agency: Congress; ",Patton Boggs LLP,Anurag Varma,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30062
300.00,2011-07-15,"Sen.  Kirsten Gillibrand, office: Senate, agency: Congress; ",Patton Boggs LLP,Graham Wisner,http://www.fara.gov/docs/2165-Supplemental-Statement-20120130-15.pdf,30063
1000.00,2012-10-15,"Rep.  Fred Upton, office: House, agency: Congress; ",Hogan & Hartson LLP (Hogan Lovells US LLP),,http://www.fara.gov/docs/2244-Supplemental-Statement-20130329-16.pdf,26828
1000.00,2012-10-31,"Rep.  Henry Waxman, office: House, agency: Congress; ",Hogan & Hartson LLP (Hogan Lovells US LLP),,http://www.fara.gov/docs/2244-Supplemental-Statement-20130329-16.pdf,26829
2000.00,2012-12-11,"Governor Chris Christie, agency: Governor of New Jersey; ",Hogan & Hartson LLP (Hogan Lovells US LLP),,http://www.fara.gov/docs/2244-Supplemental-Statement-20130329-16.pdf,26830
2000.00,2012-12-11,"Sen.  Lindsey Graham, office: Senate, agency: Congress; ",Hogan & Hartson LLP (Hogan Lovells US LLP),,http://www.fara.gov/docs/2244-Supplemental-Statement-20130329-16.pdf,26831
1000.00,2013-02-25,"Hogan Lovells US LLP, agency: PAC; ",Hogan & Hartson LLP (Hogan Lovells US LLP),,http://www.fara.gov/docs/2244-Supplemental-Statement-20130329-16.pdf,26832
1125.00,2013-02-28,"Hogan Lovells US LLP, agency: PAC; ",Hogan & Hartson LLP (Hogan Lovells US LLP),,http://www.fara.gov/docs/2244-Supplemental-Statement-20130329-16.pdf,26833
1000.00,2012-07-17,"Rep.  Sean Duffy, office: House, agency: Congress; ",Dickstein Shapiro LLP,"Hastert, J. Dennis",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27911
1000.00,2012-07-17,"Rep.  Reid Ribble, office: House, agency: Congress; ",Dickstein Shapiro LLP,"Hastert, J. Dennis",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27912
5000.00,2012-07-17,"Rep.  Paul Ryan, office: House, agency: Congress; ",Dickstein Shapiro LLP,"Hastert, J. Dennis",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27913
1000.00,2012-07-17,"Rep.  Scott Tipton, office: House, agency: Congress; ",Dickstein Shapiro LLP,"Hastert, J. Dennis",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27914
1000.00,2012-09-06,"Rep.  Kevin Brady, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27915
1000.00,2012-09-06,"Rep.  Erik Paulsen, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27916
1000.00,2012-09-06,"Rep.  Steve Scalise, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27917
1000.00,2012-09-06,"Rep.  Robert Latta, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27918
1000.00,2012-09-06,"Rep.  Cathy McMorris Rodgers, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27919
1000.00,2012-09-06,"Rep.  Cory Gardner, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27920
1000.00,2012-09-06,"Rep.  Charles Bass, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27921
5000.00,2012-09-06,"Rep.  John Boehner, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27922
2000.00,2012-09-06,"Rep.  Rodney Davis, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27923
5000.00,2012-09-07,"Rep.  Ileana Ros-Lehtinen, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27924
5000.00,2012-09-11,"Rep.  John Shimkus, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27925
2500.00,2012-10-02,"Rep.  John Mica, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27926
5000.00,2012-10-02,"Rep.  Adam Kinzinger, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27927
5000.00,2012-10-02,"Rep.  Robert Schilling, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27928
1000.00,2012-10-19,"Rep.  Joe Walsh, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27929
2000.00,2012-10-19,Tommy Thompson; ,Dickstein Shapiro LLP,"Hastert, J. Dennis",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27930
1000.00,2012-08-27,ROMNEY FOR PRESIDENT; ,Dickstein Shapiro LLP,"Hutchinson, Tim",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27931
1000.00,2012-08-27,"Romney Victory, Inc., agency: PAC; ",Dickstein Shapiro LLP,"Hutchinson, Tim",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27932
1000.00,2012-10-29,"Republican Party of Arkansas, agency: Party; ",Dickstein Shapiro LLP,"Hutchinson, Tim",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27933
250.00,2012-10-12,"Sen.  Debbie Stabenow, office: Senate, agency: Congress; ",Dickstein Shapiro LLP,Peter Kadzik,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27934
250.00,2012-10-12,"Sen. Timothy Kaine, office: Senate, agency: Congress; ",Dickstein Shapiro LLP,Peter Kadzik,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27935
250.00,2012-10-30,"Rep.  Kyrsten Sinema, office: House, agency: Congress; ",Dickstein Shapiro LLP,Peter Kadzik,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27936
500.00,2012-10-30,President of the USA Barack Obama; ,Dickstein Shapiro LLP,Peter Kadzik,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27937
250.00,2012-10-31,"Sen.  Claire McCaskill, office: Senate, agency: Congress; ",Dickstein Shapiro LLP,Peter Kadzik,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27938
500.00,2012-09-30,"Sen.  Joe Donnelly, office: Senate, agency: Congress; ",Dickstein Shapiro LLP,"Wynn, Albert",http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27939
1000.00,2012-07-12,"Rep.  Mike McIntyre, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27940
1000.00,2012-07-24,"Rep.  Scott Tipton, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27941
1000.00,2012-07-24,"Rep.  Dave Camp, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27942
1000.00,2012-07-24,"Rep. Gerry Connolly, office: Rep. Gerald Connolly, agency: House; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27943
1000.00,2012-07-25,"Rep.  David McKinley, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27944
1000.00,2012-07-25,"Rep.  Mike Rogers, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27945
1000.00,2012-07-25,"For America's Republican Majority (FARM) PAC, office: Rep. Tom Latham, agency: Leadership PAC; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27946
1000.00,2012-07-27,"Rep.  John Barrow, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27947
1000.00,2012-07-27,"Sen.  Christopher Murphy, office: Senate, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27948
1000.00,2012-08-01,"Rep.  John Conyers, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27949
2000.00,2012-08-01,"Rep.  Tom Cotton, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27950
1000.00,2012-09-10,"Rep.  Jeff Duncan, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27951
1000.00,2012-09-11,"Rep.  Michael Simpson, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27952
1000.00,2012-09-12,"Sen.  Christopher Murphy, office: Senate, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27953
2000.00,2012-09-12,"Rep.  Howard Coble, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27954
2500.00,2012-09-18,"Rep.  Ann Wagner, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27955
2000.00,2012-09-19,"Rep.  Steven Horsford, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27956
4604.96,2012-09-19,"Rep.  Ileana Ros-Lehtinen, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27957
5000.00,2012-09-20,"NRCC, office: Party; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27958
1000.00,2012-09-20,"Rep.  Robert Aderholt, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27959
1000.00,2012-09-20,"Rep.  Mac Thornberry, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27960
1700.00,2012-10-12,"Rep.  Mike McIntyre, office: House, agency: Congress; ",Dickstein Shapiro LLP,,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27961
1000.00,2012-10-18,"Rep.  Harold Rogers, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27962
1000.00,2012-10-31,"Rep.  Ralph Hall, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27963
2500.00,2012-11-27,"Rep.  Mike McIntyre, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27964
2500.00,2012-11-27,"Rep.  Kevin Brady, office: House, agency: Congress; ",Dickstein Shapiro LLP,Dickstein Shapiro LLP PAC,http://www.fara.gov/docs/3028-Supplemental-Statement-20130128-16.pdf,27965
89000.00,2012-09-01,"HOLLAND & KNIGHT COMMITTEE OF CONTINUOUS EXISTENCE(FL), office: PAC; ",Holland & Knight LLP,,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27039
13500.00,2012-09-01,"HOLLAND & KNIGHT LLP CALIFORNIA COMMITTEE FOR EFFECTIVE GOVERNMENT (CA), office: PAC; ",Holland & Knight LLP,"Holland & Knight, LLP",http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27040
1383.25,2012-09-01,"HOLLAND & KNIGHT DC POLITICAL ACTION COMMITTEE (DC), office: PAC; ",Holland & Knight LLP,"Holland & Knight, LLP",http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27041
26466.50,2013-09-01,HOLLAND & KNIGHT COMMITTEE FOR RESPONSIBLE GOVERNMENT (GA); ,Holland & Knight LLP,"Holland & Knight, LLP",http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27042
32000.00,2013-09-01,HOLLAND & KNIGHT ILLINOIS COMMITTEE FOR EFFECTIVE GOVERNMENT (IL); ,Holland & Knight LLP,"Holland & Knight, LLP",http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27043
600.00,2012-09-01,"HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT, office: PAC; ",Holland & Knight LLP,Ronald A. Oleynik,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27044
500.00,2012-09-19,Andrew Roraback; ,Holland & Knight LLP,Kathryn Lehman,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27045
500.00,2012-09-28,"Sen.  George Allen, office: Senate, agency: Congress; ",Holland & Knight LLP,Kathryn Lehman,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27046
500.00,2012-09-28,"Gary DeLong, agency: Congressional Race; ",Holland & Knight LLP,Kathryn Lehman,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27047
1000.00,2012-02-27,"VIEW PAC, agency: PAC; ",Holland & Knight LLP,Kathryn Lehman,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27048
975.00,2012-09-15,"NATIONAL REPUBLICAN SENATORIAL COMMITTEE, office: Party; ",Holland & Knight LLP,Kathryn Lehman,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27049
2496.00,2012-09-01,HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT; ,Holland & Knight LLP,Kathryn Lehman,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27050
250.00,2012-09-12,Jim Graves; ,Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27051
1000.00,2012-09-21,"Rep.  Richard Nolan, office: House, agency: Congress; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27052
500.00,2012-09-21,"John Oceguera, agency: Congressional Race; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27053
1000.00,2012-10-10,"Rep.  Henry Waxman, office: House, agency: Congress; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27054
100.00,2012-10-16,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27055
250.00,2012-10-28,"Priorities USA, agency: PAC; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27056
100.00,2012-11-02,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE, office: Party; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27057
200.00,2012-11-05,"MoveOn.org PAC, agency: PAC; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27058
1665.00,2012-09-01,"HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT, office: PAC; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27059
250.00,2012-10-19,ROMNEY FOR PRESIDENT; ,Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27060
375.00,2012-09-01,"HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT, office: PAC; ",Holland & Knight LLP,Gerry Sikorski,http://www.fara.gov/docs/3375-Supplemental-Statement-20130528-1.pdf,27061
50.00,2012-10-01,"DEMOCRATIC CONGRESSIONAL CAMPAIGN COMM, office: Party; ",Daniel J. Edelman,,http://www.fara.gov/docs/3634-Supplemental-Statement-20130315-16.pdf,28055
250.00,2012-09-01,ROMNEY FOR PRESIDENT; ,Daniel J. Edelman,,http://www.fara.gov/docs/3634-Supplemental-Statement-20130315-16.pdf,28056
500.00,2012-09-01,"Nancy Soderberg, agency: Florida Senate; ",Daniel J. Edelman,,http://www.fara.gov/docs/3634-Supplemental-Statement-20130315-16.pdf,28057
1000.00,2012-11-02,"Rep.  Eric Cantor, office: House, agency: Congress; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27432
500.00,2012-11-02,Josh Mandel; ,DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27433
1667.00,2013-01-15,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27434
12500.00,2013-01-25,"Monday Meeting PAC, agency: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27435
1667.00,2013-02-15,"DLA PIPER PAC, office: PAC; ",DLA Piper US LLP,,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27436
1000.00,2012-09-11,"DEMOCRATIC PARTY OF VIRGINIA, office: Party; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27437
1500.00,2012-09-13,"Rep.  John Boehner, office: House, agency: Congress; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27438
500.00,2012-09-13,"Rep.  Eric Cantor, office: House, agency: Congress; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27439
2500.00,2012-09-13,"Sen.  George Allen, office: Senate, agency: Congress; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27440
750.00,2012-09-13,"Rep.  Bill Johnson, office: House, agency: Congress; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27441
750.00,2012-09-13,"Rep.  Rodney Alexander, office: House, agency: Congress; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27442
2500.00,2012-09-13,"Rep. Brad Schneider, agency: House; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27443
2500.00,2012-09-13,"Rep.  John Boehner, office: House, agency: Congress; ",DLA Piper US LLP,DLA Piper PAC,http://www.fara.gov/docs/3712-Supplemental-Statement-20130328-18.pdf,27444
