id,name,name-new,address,city,state,country,discription,Column,Column2,entered
1358,Conselho Nacional De Carregadores De Angola (C.N.C.),Conselho Nacional De Carregadores De Angola (C.N.C.),,,,Angola,"Palacio De Vidro,5 o a. Largo 4 De Fevereiro, CXP2223, Republic De Angola, under the direction of the Ministry of Finance, Transport and Communication, under the Port Regulation of the Government of Angola and prior to the arrival of vessels in Angola; We type and issue the loading certificate to the shippers or its agents, process and stamp the cargo manifests and return same to vessel's agent or owner collect fees from shippers or its agent: NVOCC, freight forwarders and/or vessel agents. Transfer same to the C.N.C. in Angola, keep records of the loading certificates and send twice a month statement of activities.",857,46,TRUE
2285,Conselho Nacional De Carregadores De Angola (C.N.C.),Conselho Nacional De Carregadores De Angola (C.N.C.),,,,Angola,"We type and issue the loading certificate to the shippers or its agents, process and stamp the cargo manifest and return same to vessel's agent or owner collect fees from shippers or its agent:NVOCC, Freight forwarders and/or vessel agents. Transfer same to the C.N.C. in Angola, keep records of the loading certificates and send twice a months statement of activities.",1426,46,TRUE
2286,Conselho Nacional De Carregadores De Angola (C.N.C.),Conselho Nacional De Carregadores De Angola (C.N.C.),,,,Angola,"We type and issue the loading certificate to the shippers or its agents, process and stamp the cargo manifest and return same to vessel's agent or owner, collect fees from shippers or its agent: NVOCC, freight forwarders and/or vessel agents. Transfer same to the C.N.C. in Angola, keep records of the loading certificates and send twice a month statements of activities. Assisting with students scholarship",1427,46,TRUE
1189,Conselho Nacional De Carregadores De Angola (C.N.C.O,Conselho Nacional De Carregadores De Angola (C.N.C.),,,,Angola,"Foreign Principal: Conselho Nacional De Carregadores De Angola (C.N.C.) Palacio De Vidro,5 o A. Largo 4 De Fevereiro, CXP 2223, Republic De Angola, Under the direction of the Ministry of Finance, Transport and Communication, under the Port Regulation of the Government of Angola and prior to the arrival of vessels in Angola: we type and issue the loading certificate to the shippers or its agents, process and stamp the cargo manifest and return same to vessel's agent or owner collect fees from shippers or its agent: NVOCC, Freight Forwarders and/or vessel agents. Transfer same to the C.N.C. in Angola, keep records of the loading certificates and send twice a month statement of activities.",754,46,TRUE
306,"Consulate General of Japan, San Francisco","Consulate General Of Japan, San Francisco",,,,Japan,"Consulate General of Japan - monitoring and tracking of California legislative and administrative developments, providing advice about protocol visits, introductions and administrative help to the University of California Center in Sacramento, the Governor's Office and the State Legislature in connection with a joint form on Climate Change held on March 26th-27th. Continued support for the California-Japan high school exchange program. Some review and comment on University program announcements for this conference.",188,47,TRUE
1082,"Consulate General Of Japan, San Francisco","Consulate General Of Japan, San Francisco",,,,Japan,"Monitoring and analysis of various California governmental matters including the State Budget, efforts to develop and finance a high speed rail system and the statewide Special Election on fiscal reform. Recommendations to the Consulate about cooperation between Japan and California about high speed rail. Courtesy introductions of Consulate staff to members of the Legislature and state officials. Forwarded informational requests to the Consulate from McGeorge School of Law for the McGeorge International Law Journal. Continued advice and technical support for the California-Japan Scholar's Program.",687,47,TRUE
1267,"Consulate General Of Japan, San Francisco","Consulate General Of Japan, San Francisco",,,,Japan,"Monitoring and analysis of various California governmental matters including the State Budget, efforts to develop and finance a high speed rail system. Continued recommendations to the Consulate about cooperation between Japan and California on high speed rail. Courtesy introductions of Consulate staff to members of the Legislature and other state officials.",806,47,TRUE
1453,Consulate General of the Republic of Azerbaijan,Consulate General of the Republic of Azerbaijan,,,,Azerbaijan,"Provide consulting services to include organizing briefings/lectures; facilitating meetings with community members, elected and appointed officials, business leaders; write and disseminate op-eds",916,319,TRUE
2407,Consulate General of the Republic of Azerbaijan,Consulate General of the Republic of Azerbaijan,,,,Azerbaijan,"Provide consulting services to include organizing briefings/lectures; facilitating meetings with community members, elected and appointed officials, business leaders; write and disseminate op-eds",1508,319,TRUE
2408,Consulate General of the Republic of Azerbaijan,Consulate General of the Republic of Azerbaijan,,,,Azerbaijan,"Provide consulting services to including organizing briefings/lectures; facilitating meetings with community members, elected and appointed officials, business leaders; write and disseminate op-eds",1509,319,TRUE
415,Coordinadora de las Comunidades Afectadas por la Construccion de la Hidroelectrica Chixoy (COCAHICH),Coordinadora de las Comunidades Afectadas por la Construccion de la Hidroelectrica Chixoy (COCAHICH),,,,Guatemala,General legal advice and services; no registrable activities were performed during this reporting period.,245,48,TRUE
1643,Copenhagen Consensus Center,Copenhagen Consensus Center,,,,Denmark,,1037,400,TRUE
321,Corporation for the Promotion of Exports and Investments of Ecuador,Corporation for the Promotion of Exports and Investments of Ecuador,,,,Ecuador,"Various visits and communications with Members of Congress and their staff, to discuss the extension of The Andean Preference and Drug Enforcement Act",202,49,TRUE
1451,Corporation for the Promotion of Exports and Investments of Ecuador,Corporation for the Promotion of Exports and Investments of Ecuador,,,,Ecuador,,915,49,TRUE
1526,Corporation for the Promotion of Exports and Investments of Ecuador,Corporation for the Promotion of Exports and Investments of Ecuador,,,,Ecuador,,963,49,TRUE
1922,Corporation for the Promotion of Exports and Investments of Ecuador,Corporation for the Promotion of Exports and Investments of Ecuador,,,,Ecuador,,1190,49,TRUE
1926,Corporation for the Promotion of Exports and Investments of Ecuador,Corporation for the Promotion of Exports and Investments of Ecuador,,,,Ecuador,,1191,49,TRUE
